STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,TIME_PERIOD,OBS_VALUE,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,UNIT_MEASURE_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_SH_STA_SUIC_P5,_T,2021,19.76,"Micronesia, Fed. Sts.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SH_STA_SUIC_P5,_T,2021,14.14,Moldova,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SH_STA_SUIC_P5,_T,2021,18.5,Mongolia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SH_STA_SUIC_P5,_T,2021,11.31,Montenegro,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_SH_STA_SUIC_P5,_T,2021,2.91,Morocco,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_SH_STA_SUIC_P5,_T,2021,10.61,Mozambique,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_SH_STA_SUIC_P5,_T,2021,2.89,Myanmar,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SH_STA_SUIC_P5,_T,2021,8.59,Namibia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_SH_STA_SUIC_P5,_T,2021,10.14,Nepal,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SH_STA_SUIC_P5,_T,2005,8.34,Ecuador,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_STA_SUIC_P5,_T,2005,0.94,"Egypt, Arab Rep.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SH_STA_SUIC_P5,_T,2005,9.35,El Salvador,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SH_STA_SUIC_P5,_T,2005,7.12,Equatorial Guinea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SH_STA_SUIC_P5,_T,2005,13.06,Eritrea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SH_STA_SUIC_P5,_T,2005,22.54,Estonia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SH_STA_SUIC_P5,_T,2005,17.4,Eswatini,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SH_STA_SUIC_P5,_T,2005,6.23,Ethiopia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SH_STA_SUIC_P5,_T,2005,9.49,Fiji,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SH_STA_SUIC_P5,_T,2005,19.96,Finland,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SH_STA_SUIC_P5,_T,2005,19.17,France,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SH_STA_SUIC_P5,_T,2021,2.81,Bangladesh,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_SH_STA_SUIC_P5,_T,2021,3.5,Barbados,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_SH_STA_SUIC_P5,_T,2021,15.61,Belarus,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_SH_STA_SUIC_P5,_T,2021,18.36,Belgium,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_SH_STA_SUIC_P5,_T,2021,4.18,Belize,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.12,Benin,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_SH_STA_SUIC_P5,_T,2021,4.9,Bhutan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_SH_STA_SUIC_P5,_T,2021,4.2,Bolivia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_SH_STA_SUIC_P5,_T,2021,8.97,Bosnia and Herzegovina,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_SH_STA_SUIC_P5,_T,2021,8.35,Botswana,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.59,Brazil,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,WB_WDI_SH_STA_SUIC_P5,_T,2015,12.34,Luxembourg,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SH_STA_SUIC_P5,_T,2015,5.8,Madagascar,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SH_STA_SUIC_P5,_T,2015,6.49,Malawi,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SH_STA_SUIC_P5,_T,2015,4.79,Malaysia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_STA_SUIC_P5,_T,2015,2.53,Maldives,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_STA_SUIC_P5,_T,2015,4.25,Mali,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SH_STA_SUIC_P5,_T,2015,7.03,Malta,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_STA_SUIC_P5,_T,2015,2.73,Mauritania,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SH_STA_SUIC_P5,_T,2021,4.58,Kenya,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SH_STA_SUIC_P5,_T,2021,17.47,Kiribati,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_SH_STA_SUIC_P5,_T,2021,9.31,"Korea, Dem. People's Rep.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SH_STA_SUIC_P5,_T,2021,27.53,"Korea, Rep.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_SH_STA_SUIC_P5,_T,2021,2.31,Kuwait,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_SH_STA_SUIC_P5,_T,2021,6.8,Kyrgyz Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_SH_STA_SUIC_P5,_T,2021,4.58,Lao PDR,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_SH_STA_SUIC_P5,_T,2021,15.21,Latvia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_SH_STA_SUIC_P5,_T,2021,0.7,Lebanon,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_SH_STA_SUIC_P5,_T,2021,28.66,Lesotho,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_SH_STA_SUIC_P5,_T,2021,5.97,Liberia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_SH_STA_SUIC_P5,_T,2021,5.0,Libya,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_SH_STA_SUIC_P5,_T,2004,2.04,Oman,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_STA_SUIC_P5,_T,2004,6.98,Pakistan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_SH_STA_SUIC_P5,_T,2004,5.54,Panama,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SH_STA_SUIC_P5,_T,2004,1.66,Papua New Guinea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_STA_SUIC_P5,_T,2004,4.53,Paraguay,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_STA_SUIC_P5,_T,2004,1.08,Peru,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_STA_SUIC_P5,_T,2004,2.19,Philippines,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SH_STA_SUIC_P5,_T,2004,17.67,Poland,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SH_STA_SUIC_P5,_T,2004,10.55,Portugal,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_SH_STA_SUIC_P5,_T,2004,7.27,Puerto Rico,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_SH_STA_SUIC_P5,_T,2004,10.8,Qatar,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_STA_SUIC_P5,_T,2008,12.84,Slovak Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_STA_SUIC_P5,_T,2008,20.47,Slovenia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_STA_SUIC_P5,_T,2008,21.07,Solomon Islands,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_STA_SUIC_P5,_T,2008,8.35,"Somalia, Federal Republic of","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_STA_SUIC_P5,_T,2008,16.84,South Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_SH_STA_SUIC_P5,_T,2008,4.87,South Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_STA_SUIC_P5,_T,2008,7.78,Spain,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_STA_SUIC_P5,_T,2008,21.23,Sri Lanka,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_STA_SUIC_P5,_T,2008,6.51,St. Lucia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SH_STA_SUIC_P5,_T,2008,4.31,St. Vincent and the Grenadines,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_SH_STA_SUIC_P5,_T,2008,3.55,Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_STA_SUIC_P5,_T,2001,7.31,St. Lucia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SH_STA_SUIC_P5,_T,2001,5.01,St. Vincent and the Grenadines,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_SH_STA_SUIC_P5,_T,2001,3.96,Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_STA_SUIC_P5,_T,2001,22.6,Suriname,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SH_STA_SUIC_P5,_T,2001,15.95,Sweden,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SH_STA_SUIC_P5,_T,2001,19.71,Switzerland,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_SH_STA_SUIC_P5,_T,2001,0.98,Syrian Arab Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SH_STA_SUIC_P5,_T,2001,3.4,Tajikistan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_STA_SUIC_P5,_T,2001,5.24,Tanzania,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SH_STA_SUIC_P5,_T,2001,11.55,Thailand,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SH_STA_SUIC_P5,_T,2001,3.22,Timor-Leste,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_STA_SUIC_P5,_T,2001,8.5,Togo,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.96,"Somalia, Federal Republic of","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_STA_SUIC_P5,_T,2021,22.3,South Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.89,South Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_STA_SUIC_P5,_T,2021,8.72,Spain,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_STA_SUIC_P5,_T,2021,14.74,Sri Lanka,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_STA_SUIC_P5,_T,2021,5.27,St. Lucia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SH_STA_SUIC_P5,_T,2021,0.41,St. Vincent and the Grenadines,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_SH_STA_SUIC_P5,_T,2021,3.16,Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_STA_SUIC_P5,_T,2021,22.26,Suriname,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SH_STA_SUIC_P5,_T,2021,13.84,Sweden,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SH_STA_SUIC_P5,_T,2021,14.02,Switzerland,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SH_STA_SUIC_P5,_T,2018,6.632151225570926,Latin America & Caribbean,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SH_STA_SUIC_P5,_T,2018,8.469806142161351,Low & middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SH_STA_SUIC_P5,_T,2018,6.48813709564495,Low income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SH_STA_SUIC_P5,_T,2018,9.56018534143416,Lower middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEA,WB_WDI_SH_STA_SUIC_P5,_T,2018,3.7867116538761705,"Middle East, North Africa, Afghanistan & Pakistan","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SH_STA_SUIC_P5,_T,2018,8.655917770124365,Middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SH_STA_SUIC_P5,_T,2018,15.14796361051408,North America,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SH_STA_SUIC_P5,_T,2015,6.281112432781452,Latin America & Caribbean,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SH_STA_SUIC_P5,_T,2015,8.527788950660998,Low & middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SH_STA_SUIC_P5,_T,2015,6.30376811883875,Low income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SH_STA_SUIC_P5,_T,2015,9.752154801202083,Lower middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEA,WB_WDI_SH_STA_SUIC_P5,_T,2015,3.8977737289784415,"Middle East, North Africa, Afghanistan & Pakistan","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SH_STA_SUIC_P5,_T,2015,8.72702001819106,Middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SH_STA_SUIC_P5,_T,2015,14.32113143127958,North America,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_SH_STA_SUIC_P5,_T,2005,12.12,Norway,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_SH_STA_SUIC_P5,_T,2005,2.03,Oman,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_STA_SUIC_P5,_T,2005,7.03,Pakistan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_SH_STA_SUIC_P5,_T,2005,4.79,Panama,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SH_STA_SUIC_P5,_T,2005,1.68,Papua New Guinea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_STA_SUIC_P5,_T,2005,4.58,Paraguay,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_STA_SUIC_P5,_T,2005,0.77,Peru,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
